Timestamp,Ref_Speed_100m,Ref_Dir_100m,Ref_Temp_2m,Ref_Pressure_hPa
2022-06-24T18:00:00Z,1.98,92.8,4.82,853.76
2022-06-24T19:00:00Z,7.68,92.5,2.54,852.31
2022-06-24T20:00:00Z,3.74,94.6,3.4,852.22
2022-06-24T21:00:00Z,3.1,92.0,1.45,852.0
2022-06-24T22:00:00Z,2.15,96.4,1.27,851.42
2022-06-24T23:00:00Z,4.03,106.4,0.56,851.3
2022-06-25T00:00:00Z,4.32,116.7,0.06,850.95
2022-06-25T01:00:00Z,5.62,117.1,0.71,851.39
2022-06-25T02:00:00Z,6.31,119.8,0.81,851.47
2022-06-25T03:00:00Z,4.07,104.2,1.34,851.72
2022-06-25T04:00:00Z,6.38,95.9,3.12,852.87
2022-06-25T05:00:00Z,5.04,97.4,3.75,852.25
2022-06-25T06:00:00Z,8.48,102.7,5.27,853.45
2022-06-25T07:00:00Z,7.26,104.6,5.91,853.96
2022-06-25T08:00:00Z,5.54,101.5,6.43,854.19
2022-06-25T09:00:00Z,7.98,105.2,8.45,855.65
2022-06-25T10:00:00Z,7.63,111.1,7.74,854.76
2022-06-25T11:00:00Z,5.7,108.4,8.13,855.56
2022-06-25T12:00:00Z,6.6,111.3,8.5,855.71
2022-06-25T13:00:00Z,7.58,104.5,8.49,855.44
2022-06-25T14:00:00Z,2.83,107.5,8.38,855.13
2022-06-25T15:00:00Z,8.62,118.6,6.89,853.93
2022-06-25T16:00:00Z,8.94,101.7,7.36,854.69
2022-06-25T17:00:00Z,7.07,86.5,5.65,853.64
2022-06-25T18:00:00Z,3.76,82.2,6.08,853.41
2022-06-25T19:00:00Z,8.21,88.2,3.26,852.86
2022-06-25T20:00:00Z,6.99,96.2,2.91,851.85
2022-06-25T21:00:00Z,5.91,98.4,1.02,851.5
2022-06-25T22:00:00Z,6.76,108.3,0.39,850.79
2022-06-25T23:00:00Z,6.01,101.9,-0.45,850.23
2022-06-26T00:00:00Z,4.74,85.6,0.87,851.51
2022-06-26T01:00:00Z,6.19,91.8,0.82,851.35
2022-06-26T02:00:00Z,5.87,93.2,1.86,851.69
2022-06-26T03:00:00Z,5.55,97.1,1.84,851.69
2022-06-26T04:00:00Z,6.54,110.9,3.22,852.73
2022-06-26T05:00:00Z,9.9,103.9,3.76,852.63
2022-06-26T06:00:00Z,2.09,94.5,4.15,853.28
2022-06-26T07:00:00Z,7.89,92.2,5.74,853.77
2022-06-26T08:00:00Z,8.4,85.6,6.36,854.26
2022-06-26T09:00:00Z,7.0,88.0,7.15,854.54
2022-06-26T10:00:00Z,7.49,99.6,8.5,855.47
2022-06-26T11:00:00Z,5.68,87.6,8.65,855.33
2022-06-26T12:00:00Z,5.37,85.4,8.26,855.16
2022-06-26T13:00:00Z,6.97,93.1,8.86,855.64
2022-06-26T14:00:00Z,6.36,95.3,8.21,855.06
2022-06-26T15:00:00Z,2.63,86.5,7.43,854.61
2022-06-26T16:00:00Z,1.63,80.4,6.6,854.04
2022-06-26T17:00:00Z,6.18,72.9,6.07,854.18
2022-06-26T18:00:00Z,3.74,88.0,4.57,853.03
2022-06-26T19:00:00Z,5.87,83.1,4.28,853.02
2022-06-26T20:00:00Z,8.01,63.8,2.64,852.44
2022-06-26T21:00:00Z,5.91,60.3,0.65,851.23
2022-06-26T22:00:00Z,7.24,59.1,1.4,851.65
2022-06-26T23:00:00Z,5.98,50.6,0.27,850.96
2022-06-27T00:00:00Z,5.63,53.5,0.15,850.87
2022-06-27T01:00:00Z,6.96,57.4,0.59,851.24
2022-06-27T02:00:00Z,5.85,52.3,1.6,851.5
2022-06-27T03:00:00Z,8.91,44.4,1.89,851.64
2022-06-27T04:00:00Z,7.29,50.3,3.14,852.46
2022-06-27T05:00:00Z,5.89,38.6,2.83,852.4
2022-06-27T06:00:00Z,5.15,22.2,5.08,853.37
2022-06-27T07:00:00Z,6.51,11.5,5.55,853.88
2022-06-27T08:00:00Z,8.37,18.3,6.7,854.53
2022-06-27T09:00:00Z,4.95,28.9,7.13,855.16
2022-06-27T10:00:00Z,6.95,27.4,8.83,854.9
2022-06-27T11:00:00Z,7.67,17.5,8.46,855.49
2022-06-27T12:00:00Z,5.17,22.9,8.96,856.06
2022-06-27T13:00:00Z,6.76,31.7,8.45,855.53
2022-06-27T14:00:00Z,5.2,30.3,8.0,854.89
2022-06-27T15:00:00Z,7.16,30.1,7.82,854.83
2022-06-27T16:00:00Z,4.72,33.8,6.62,854.12
2022-06-27T17:00:00Z,4.3,17.7,5.6,853.36
2022-06-27T18:00:00Z,8.28,22.9,5.2,853.69
2022-06-27T19:00:00Z,6.88,4.6,4.1,853.1
2022-06-27T20:00:00Z,2.16,358.4,2.81,852.2
2022-06-27T21:00:00Z,9.73,2.9,1.46,851.29
2022-06-27T22:00:00Z,3.64,11.2,-0.23,850.79
2022-06-27T23:00:00Z,3.49,6.9,0.88,850.72
2022-06-28T00:00:00Z,2.77,7.2,0.29,851.45
2022-06-28T01:00:00Z,7.76,3.6,1.2,852.25
2022-06-28T02:00:00Z,8.13,8.0,0.97,851.55
2022-06-28T03:00:00Z,7.57,13.9,1.42,851.71
2022-06-28T04:00:00Z,4.86,14.0,3.09,852.24
2022-06-28T05:00:00Z,7.06,23.8,3.59,852.63
2022-06-28T06:00:00Z,7.41,17.8,4.14,853.35
2022-06-28T07:00:00Z,8.41,25.7,6.12,853.85
2022-06-28T08:00:00Z,6.74,29.7,6.94,854.5
2022-06-28T09:00:00Z,6.21,27.0,7.65,854.93
2022-06-28T10:00:00Z,8.06,29.8,7.74,854.77
2022-06-28T11:00:00Z,7.59,25.7,8.75,855.45
2022-06-28T12:00:00Z,6.63,15.2,8.67,855.04
2022-06-28T13:00:00Z,5.87,22.7,9.17,855.69
2022-06-28T14:00:00Z,8.98,27.9,8.57,855.45
2022-06-28T15:00:00Z,5.0,29.7,8.02,854.68
2022-06-28T16:00:00Z,6.63,37.5,6.55,854.63
2022-06-28T17:00:00Z,5.97,26.6,5.44,854.48
2022-06-28T18:00:00Z,5.68,16.9,4.53,853.52
2022-06-28T19:00:00Z,4.67,26.2,4.74,853.15
2022-06-28T20:00:00Z,3.65,9.0,3.44,852.61
2022-06-28T21:00:00Z,4.45,9.5,0.87,851.92
2022-06-28T22:00:00Z,5.78,1.6,1.27,851.51
2022-06-28T23:00:00Z,6.64,11.4,0.57,851.04
2022-06-29T00:00:00Z,7.21,27.1,0.24,850.23
2022-06-29T01:00:00Z,5.1,37.3,0.7,851.09
2022-06-29T02:00:00Z,6.19,34.2,0.97,851.74
2022-06-29T03:00:00Z,6.15,48.7,1.99,852.32
2022-06-29T04:00:00Z,7.09,54.9,2.25,852.11
2022-06-29T05:00:00Z,4.59,52.2,3.35,852.7
2022-06-29T06:00:00Z,7.49,54.6,4.8,853.51
2022-06-29T07:00:00Z,5.93,61.5,5.99,853.66
2022-06-29T08:00:00Z,1.89,69.3,6.46,854.24
2022-06-29T09:00:00Z,10.65,70.7,7.16,854.68
2022-06-29T10:00:00Z,3.92,83.7,7.85,855.67
2022-06-29T11:00:00Z,3.06,100.8,9.15,855.97
2022-06-29T12:00:00Z,5.48,97.3,9.06,856.19
2022-06-29T13:00:00Z,6.69,98.4,8.75,855.57
2022-06-29T14:00:00Z,7.77,96.0,9.16,855.19
2022-06-29T15:00:00Z,5.89,99.2,7.39,854.2
2022-06-29T16:00:00Z,7.97,92.3,5.68,853.72
2022-06-29T17:00:00Z,2.55,94.9,5.11,853.62
2022-06-29T18:00:00Z,6.28,105.7,4.78,853.86
2022-06-29T19:00:00Z,6.68,103.4,3.42,852.49
2022-06-29T20:00:00Z,2.91,103.8,2.87,852.07
2022-06-29T21:00:00Z,4.85,108.1,1.57,851.67
2022-06-29T22:00:00Z,7.61,109.8,0.78,851.71
2022-06-29T23:00:00Z,7.77,106.2,0.77,851.11
2022-06-30T00:00:00Z,7.94,113.5,0.14,850.53
2022-06-30T01:00:00Z,6.79,114.3,0.88,851.27
2022-06-30T02:00:00Z,5.73,121.0,2.39,851.98
2022-06-30T03:00:00Z,7.52,118.8,2.06,852.08
2022-06-30T04:00:00Z,6.1,120.7,2.67,852.64
2022-06-30T05:00:00Z,5.11,107.3,3.62,853.24
2022-06-30T06:00:00Z,7.31,124.1,5.48,854.28
2022-06-30T07:00:00Z,8.22,122.3,5.89,854.17
2022-06-30T08:00:00Z,6.36,117.9,5.95,854.18
2022-06-30T09:00:00Z,8.18,117.1,7.61,854.6
2022-06-30T10:00:00Z,7.62,112.5,7.54,854.69
2022-06-30T11:00:00Z,6.71,117.0,8.91,855.85
2022-06-30T12:00:00Z,3.61,112.7,7.84,855.41
2022-06-30T13:00:00Z,8.39,117.3,8.15,855.26
2022-06-30T14:00:00Z,5.86,127.3,7.26,854.9
2022-06-30T15:00:00Z,6.68,120.6,6.87,854.67
2022-06-30T16:00:00Z,2.07,107.6,6.08,854.17
2022-06-30T17:00:00Z,5.01,89.5,5.01,853.57
2022-06-30T18:00:00Z,2.92,76.0,5.28,853.81
2022-06-30T19:00:00Z,5.14,78.1,3.15,852.31
2022-06-30T20:00:00Z,5.64,98.7,2.11,851.7
2022-06-30T21:00:00Z,5.96,99.4,1.66,851.59
2022-06-30T22:00:00Z,4.39,104.7,0.39,850.77
2022-06-30T23:00:00Z,3.66,95.3,1.34,850.96
2022-07-01T00:00:00Z,4.11,97.3,-0.81,850.28
2022-07-01T01:00:00Z,2.91,99.1,-0.49,850.46
2022-07-01T02:00:00Z,5.94,105.3,-0.43,850.75
2022-07-01T03:00:00Z,7.58,110.1,-0.59,850.71
2022-07-01T04:00:00Z,6.7,103.2,0.69,851.06
2022-07-01T05:00:00Z,3.85,103.1,2.28,852.06
2022-07-01T06:00:00Z,6.14,100.6,3.48,852.91
2022-07-01T07:00:00Z,2.98,96.6,3.91,852.76
2022-07-01T08:00:00Z,7.04,91.1,5.84,854.29
2022-07-01T09:00:00Z,5.41,78.0,5.95,853.56
2022-07-01T10:00:00Z,10.5,86.1,6.57,854.53
2022-07-01T11:00:00Z,7.79,86.5,7.34,854.76
2022-07-01T12:00:00Z,5.59,92.8,6.61,854.76
2022-07-01T13:00:00Z,5.74,85.0,6.58,854.55
2022-07-01T14:00:00Z,6.68,86.6,6.81,854.46
2022-07-01T15:00:00Z,6.2,81.7,5.65,853.73
2022-07-01T16:00:00Z,4.93,81.3,5.07,853.8
2022-07-01T17:00:00Z,5.11,69.5,3.72,852.49
2022-07-01T18:00:00Z,6.92,58.5,3.11,852.68
2022-07-01T19:00:00Z,6.66,68.3,1.52,851.03
2022-07-01T20:00:00Z,5.26,75.7,0.87,850.95
2022-07-01T21:00:00Z,2.99,68.5,-1.12,850.33
2022-07-01T22:00:00Z,3.62,68.6,-0.61,850.22
2022-07-01T23:00:00Z,6.1,54.8,-0.1,851.11
2022-07-02T00:00:00Z,6.37,46.6,-0.77,850.22
2022-07-02T01:00:00Z,1.98,40.7,-1.23,850.33
2022-07-02T02:00:00Z,7.44,47.6,-0.8,850.63
2022-07-02T03:00:00Z,4.47,41.3,0.73,851.76
2022-07-02T04:00:00Z,8.65,36.1,2.14,851.93
2022-07-02T05:00:00Z,3.25,34.9,2.35,852.45
2022-07-02T06:00:00Z,2.8,43.9,3.13,852.15
2022-07-02T07:00:00Z,2.64,36.7,4.27,853.66
2022-07-02T08:00:00Z,6.42,36.8,4.6,853.86
2022-07-02T09:00:00Z,8.55,48.2,5.9,854.28
2022-07-02T10:00:00Z,4.3,55.6,6.35,854.05
2022-07-02T11:00:00Z,8.62,57.5,8.03,855.03
2022-07-02T12:00:00Z,7.63,45.3,6.97,854.11
2022-07-02T13:00:00Z,3.33,57.3,7.27,854.66
2022-07-02T14:00:00Z,7.17,46.4,6.99,854.5
2022-07-02T15:00:00Z,7.69,46.1,6.4,854.53
2022-07-02T16:00:00Z,6.28,33.7,5.36,853.89
2022-07-02T17:00:00Z,4.29,20.0,4.53,853.5
2022-07-02T18:00:00Z,9.7,30.2,3.65,852.94
2022-07-02T19:00:00Z,6.43,31.6,2.26,852.25
2022-07-02T20:00:00Z,5.58,42.4,1.23,851.56
2022-07-02T21:00:00Z,2.35,48.8,0.75,851.71
2022-07-02T22:00:00Z,3.73,40.8,-0.17,851.02
2022-07-02T23:00:00Z,1.66,48.0,-1.09,850.04
2022-07-03T00:00:00Z,2.39,50.7,-0.69,850.46
2022-07-03T01:00:00Z,5.2,54.6,-1.91,849.76
2022-07-03T02:00:00Z,0.1,61.1,-0.69,850.89
2022-07-03T03:00:00Z,7.53,54.6,0.1,851.03
2022-07-03T04:00:00Z,6.41,48.7,1.02,851.66
2022-07-03T05:00:00Z,3.96,44.0,2.34,852.35
2022-07-03T06:00:00Z,6.07,52.4,3.67,852.75
2022-07-03T07:00:00Z,8.37,57.4,3.66,852.78
2022-07-03T08:00:00Z,5.7,48.2,5.01,853.02
2022-07-03T09:00:00Z,3.28,48.6,5.48,853.69
2022-07-03T10:00:00Z,4.48,48.8,6.29,854.76
2022-07-03T11:00:00Z,8.69,47.4,6.48,854.47
2022-07-03T12:00:00Z,3.41,46.3,7.17,854.26
2022-07-03T13:00:00Z,7.7,44.5,6.8,854.66
2022-07-03T14:00:00Z,7.46,45.9,6.85,854.54
2022-07-03T15:00:00Z,5.18,52.6,5.14,853.83
2022-07-03T16:00:00Z,10.23,54.9,4.95,853.67
2022-07-03T17:00:00Z,5.5,47.3,3.76,852.44
2022-07-03T18:00:00Z,3.36,53.1,2.54,852.2
2022-07-03T19:00:00Z,4.35,62.8,1.69,851.76
2022-07-03T20:00:00Z,7.32,81.9,1.14,851.44
2022-07-03T21:00:00Z,3.69,77.6,0.66,851.41
2022-07-03T22:00:00Z,3.63,69.1,0.05,851.06
2022-07-03T23:00:00Z,6.44,72.1,-0.95,850.15
2022-07-04T00:00:00Z,3.82,68.6,-1.73,850.34
2022-07-04T01:00:00Z,3.42,73.6,-1.83,849.59
2022-07-04T02:00:00Z,5.67,84.8,-0.15,850.72
2022-07-04T03:00:00Z,6.02,82.1,0.29,850.99
2022-07-04T04:00:00Z,6.89,70.6,1.3,851.65
2022-07-04T05:00:00Z,4.33,57.3,2.55,852.76
2022-07-04T06:00:00Z,7.84,58.4,3.61,852.61
2022-07-04T07:00:00Z,10.15,69.4,3.76,853.15
2022-07-04T08:00:00Z,9.44,60.0,4.71,853.23
2022-07-04T09:00:00Z,9.89,44.9,5.5,853.28
2022-07-04T10:00:00Z,7.68,58.1,6.55,854.29
2022-07-04T11:00:00Z,7.58,60.7,6.31,854.2
2022-07-04T12:00:00Z,5.81,62.2,7.04,854.59
2022-07-04T13:00:00Z,7.73,61.8,7.83,854.82
2022-07-04T14:00:00Z,7.6,68.8,6.03,853.66
2022-07-04T15:00:00Z,3.69,88.8,5.91,853.89
2022-07-04T16:00:00Z,7.86,81.6,5.12,853.42
2022-07-04T17:00:00Z,6.77,88.9,3.89,852.95
2022-07-04T18:00:00Z,2.45,94.9,2.57,852.12
2022-07-04T19:00:00Z,5.63,93.4,2.95,852.76
2022-07-04T20:00:00Z,1.12,101.4,0.71,851.17
2022-07-04T21:00:00Z,8.44,107.2,0.78,850.95
2022-07-04T22:00:00Z,4.8,112.1,-1.13,850.68
2022-07-04T23:00:00Z,6.09,113.2,-0.51,850.41
2022-07-05T00:00:00Z,3.35,108.2,0.03,850.98
2022-07-05T01:00:00Z,3.53,93.4,-0.45,851.15
2022-07-05T02:00:00Z,5.2,106.8,-0.41,850.18
2022-07-05T03:00:00Z,6.01,114.5,0.13,850.76
2022-07-05T04:00:00Z,6.85,131.5,0.97,851.57
2022-07-05T05:00:00Z,6.1,131.7,2.36,851.85
2022-07-05T06:00:00Z,2.76,150.3,2.96,853.16
2022-07-05T07:00:00Z,5.97,159.1,4.21,852.92
2022-07-05T08:00:00Z,4.09,151.5,5.14,853.45
2022-07-05T09:00:00Z,5.72,153.1,5.31,853.36
2022-07-05T10:00:00Z,7.34,151.7,6.49,853.87
2022-07-05T11:00:00Z,9.33,150.1,7.47,854.69
2022-07-05T12:00:00Z,7.6,152.3,6.42,853.88
2022-07-05T13:00:00Z,7.05,158.6,6.45,854.47
2022-07-05T14:00:00Z,4.6,160.8,6.38,854.25
2022-07-05T15:00:00Z,6.43,180.2,6.39,854.19
2022-07-05T16:00:00Z,7.63,188.7,5.68,853.99
2022-07-05T17:00:00Z,1.58,204.0,3.67,852.84
2022-07-05T18:00:00Z,5.66,200.8,2.37,851.7
2022-07-05T19:00:00Z,3.45,196.3,1.64,851.91
2022-07-05T20:00:00Z,9.25,204.3,1.07,851.44
2022-07-05T21:00:00Z,3.51,209.3,0.55,851.19
2022-07-05T22:00:00Z,9.03,210.5,0.29,850.78
2022-07-05T23:00:00Z,4.87,204.6,-0.77,850.79
2022-07-06T00:00:00Z,6.02,208.0,-1.04,850.47
2022-07-06T01:00:00Z,8.31,212.6,-0.97,850.11
2022-07-06T02:00:00Z,5.3,208.0,0.2,851.05
2022-07-06T03:00:00Z,5.74,193.1,0.26,850.77
2022-07-06T04:00:00Z,8.03,193.4,0.82,851.56
2022-07-06T05:00:00Z,6.01,193.9,2.27,852.44
2022-07-06T06:00:00Z,4.63,193.2,2.34,852.4
2022-07-06T07:00:00Z,1.64,194.0,4.39,853.4
2022-07-06T08:00:00Z,7.01,183.8,5.22,853.88
2022-07-06T09:00:00Z,6.29,186.5,6.08,854.35
2022-07-06T10:00:00Z,4.44,188.0,6.58,854.22
2022-07-06T11:00:00Z,7.59,191.4,7.85,854.84
2022-07-06T12:00:00Z,4.42,174.0,6.38,853.59
2022-07-06T13:00:00Z,5.81,180.1,6.46,854.49
2022-07-06T14:00:00Z,6.91,171.7,5.55,853.59
2022-07-06T15:00:00Z,7.6,177.8,5.67,854.2
2022-07-06T16:00:00Z,3.0,175.5,5.6,853.34
2022-07-06T17:00:00Z,2.1,177.8,3.44,852.31
2022-07-06T18:00:00Z,5.6,174.9,3.17,852.72
2022-07-06T19:00:00Z,4.54,168.0,0.79,851.21
2022-07-06T20:00:00Z,1.76,172.0,1.17,851.29
2022-07-06T21:00:00Z,2.67,170.8,0.39,850.4
2022-07-06T22:00:00Z,4.8,172.7,-1.05,850.29
2022-07-06T23:00:00Z,8.58,162.4,-0.76,850.38
2022-07-07T00:00:00Z,5.56,152.2,-1.09,850.46
2022-07-07T01:00:00Z,4.58,140.4,-0.6,850.1
2022-07-07T02:00:00Z,3.96,141.0,-0.22,850.7
2022-07-07T03:00:00Z,5.57,155.5,-0.11,851.25
2022-07-07T04:00:00Z,3.73,151.7,0.99,850.88
2022-07-07T05:00:00Z,7.47,145.3,2.68,852.39
2022-07-07T06:00:00Z,5.43,135.4,3.78,852.42
2022-07-07T07:00:00Z,6.1,130.0,5.12,854.27
2022-07-07T08:00:00Z,6.85,131.5,4.94,853.61
2022-07-07T09:00:00Z,8.07,144.8,5.74,854.01
2022-07-07T10:00:00Z,5.79,142.6,6.02,853.95
2022-07-07T11:00:00Z,9.21,137.3,6.48,854.29
2022-07-07T12:00:00Z,3.9,154.3,7.95,855.0
2022-07-07T13:00:00Z,3.89,146.2,6.16,854.29
2022-07-07T14:00:00Z,4.3,145.3,7.06,854.01
2022-07-07T15:00:00Z,6.06,140.6,5.24,853.63
2022-07-07T16:00:00Z,2.73,142.2,5.03,853.66
2022-07-07T17:00:00Z,3.24,145.1,4.58,853.47
2022-07-07T18:00:00Z,5.88,149.0,2.55,852.2
2022-07-07T19:00:00Z,6.24,150.0,1.49,850.99
2022-07-07T20:00:00Z,9.77,162.1,0.69,851.18
2022-07-07T21:00:00Z,4.59,153.2,-0.26,851.09
2022-07-07T22:00:00Z,3.33,139.7,-1.03,850.39
2022-07-07T23:00:00Z,2.3,140.2,-0.99,850.53
2022-07-08T00:00:00Z,3.01,135.8,-1.66,850.06
2022-07-08T01:00:00Z,6.1,140.9,0.41,851.09
2022-07-08T02:00:00Z,4.74,163.3,-0.43,850.46
2022-07-08T03:00:00Z,5.77,160.8,0.99,850.94
2022-07-08T04:00:00Z,5.5,155.0,0.14,851.14
2022-07-08T05:00:00Z,6.81,149.3,1.63,852.11
2022-07-08T06:00:00Z,8.66,150.8,3.72,852.96
2022-07-08T07:00:00Z,4.75,146.4,3.06,852.91
2022-07-08T08:00:00Z,3.48,149.5,4.7,853.18
2022-07-08T09:00:00Z,8.9,155.3,6.25,854.2
2022-07-08T10:00:00Z,6.92,149.7,6.71,854.25
2022-07-08T11:00:00Z,8.72,135.1,6.78,854.48
2022-07-08T12:00:00Z,5.06,125.8,6.55,853.75
2022-07-08T13:00:00Z,7.33,138.2,7.02,854.68
2022-07-08T14:00:00Z,5.41,140.9,7.05,854.28
2022-07-08T15:00:00Z,5.5,136.4,5.45,853.76
2022-07-08T16:00:00Z,8.44,141.6,5.17,853.91
2022-07-08T17:00:00Z,0.77,142.4,5.22,853.05
2022-07-08T18:00:00Z,4.05,140.5,2.92,852.34
2022-07-08T19:00:00Z,7.09,158.4,1.7,851.29
2022-07-08T20:00:00Z,4.62,168.0,0.05,850.76
2022-07-08T21:00:00Z,5.52,158.0,0.04,850.72
2022-07-08T22:00:00Z,6.93,149.3,-0.6,850.5
2022-07-08T23:00:00Z,5.99,154.5,-1.16,850.32
2022-07-09T00:00:00Z,6.66,153.9,-0.82,849.95
2022-07-09T01:00:00Z,3.8,143.1,-1.48,849.85
2022-07-09T02:00:00Z,7.38,135.0,-0.41,850.99
2022-07-09T03:00:00Z,3.87,115.8,0.18,850.56
2022-07-09T04:00:00Z,4.04,113.7,1.19,851.42
2022-07-09T05:00:00Z,7.87,107.0,2.71,852.18
2022-07-09T06:00:00Z,6.0,104.5,3.06,852.03
2022-07-09T07:00:00Z,3.38,93.0,4.41,853.63
2022-07-09T08:00:00Z,4.86,97.4,4.34,852.99
2022-07-09T09:00:00Z,5.99,89.5,5.46,853.67
2022-07-09T10:00:00Z,4.37,87.9,5.88,853.55
2022-07-09T11:00:00Z,8.53,84.2,7.72,855.08
2022-07-09T12:00:00Z,9.16,71.6,7.52,854.58
2022-07-09T13:00:00Z,7.75,64.8,6.86,854.75
2022-07-09T14:00:00Z,6.29,61.0,7.29,854.72
2022-07-09T15:00:00Z,7.03,59.9,6.54,854.14
2022-07-09T16:00:00Z,8.72,60.2,4.73,853.71
2022-07-09T17:00:00Z,5.02,70.6,4.13,852.78
2022-07-09T18:00:00Z,7.44,77.1,2.63,852.74
2022-07-09T19:00:00Z,6.01,70.3,2.5,852.41
2022-07-09T20:00:00Z,5.06,54.8,0.26,850.9
2022-07-09T21:00:00Z,7.0,44.6,-0.09,850.74
2022-07-09T22:00:00Z,8.83,46.2,-0.41,850.87
2022-07-09T23:00:00Z,4.38,59.5,0.48,851.21
2022-07-10T00:00:00Z,6.47,53.0,-1.82,850.16
2022-07-10T01:00:00Z,7.21,64.6,-0.81,850.55
2022-07-10T02:00:00Z,6.39,63.9,-0.41,849.83
2022-07-10T03:00:00Z,6.14,75.8,-0.26,850.34
2022-07-10T04:00:00Z,7.68,63.9,1.15,851.67
2022-07-10T05:00:00Z,6.76,72.0,1.07,851.78
2022-07-10T06:00:00Z,6.99,70.4,2.62,852.09
2022-07-10T07:00:00Z,6.7,68.9,4.18,852.53
2022-07-10T08:00:00Z,4.02,65.3,4.37,853.65
2022-07-10T09:00:00Z,1.99,51.2,6.41,854.2
2022-07-10T10:00:00Z,6.7,65.8,6.14,853.96
2022-07-10T11:00:00Z,8.19,62.5,7.37,854.23
2022-07-10T12:00:00Z,6.8,62.8,7.54,854.87
2022-07-10T13:00:00Z,4.09,44.1,6.39,854.33
2022-07-10T14:00:00Z,5.24,53.0,5.89,854.03
2022-07-10T15:00:00Z,5.31,49.6,5.91,854.06
2022-07-10T16:00:00Z,5.55,55.0,5.8,853.79
2022-07-10T17:00:00Z,4.31,49.5,4.46,852.87
2022-07-10T18:00:00Z,8.23,46.6,3.36,852.87
2022-07-10T19:00:00Z,3.57,55.6,1.66,851.76
2022-07-10T20:00:00Z,6.23,50.9,1.23,851.58
2022-07-10T21:00:00Z,3.25,38.8,0.12,850.89
2022-07-10T22:00:00Z,5.78,40.6,-0.08,850.58
2022-07-10T23:00:00Z,6.18,42.8,-1.09,850.29
2022-07-11T00:00:00Z,4.11,45.7,-1.37,850.15
2022-07-11T01:00:00Z,5.74,46.1,-1.04,850.06
2022-07-11T02:00:00Z,2.82,58.6,-1.08,850.24
2022-07-11T03:00:00Z,2.96,56.8,0.07,851.07
2022-07-11T04:00:00Z,7.79,46.2,0.13,850.77
2022-07-11T05:00:00Z,6.47,42.0,1.58,852.11
2022-07-11T06:00:00Z,5.47,39.5,2.92,852.24
2022-07-11T07:00:00Z,7.31,23.5,4.44,852.65
2022-07-11T08:00:00Z,3.43,16.4,5.17,854.16
2022-07-11T09:00:00Z,6.45,11.3,5.67,853.96
2022-07-11T10:00:00Z,5.08,29.3,6.58,853.85
2022-07-11T11:00:00Z,6.35,36.8,7.09,854.66
2022-07-11T12:00:00Z,5.73,33.0,6.85,854.5
2022-07-11T13:00:00Z,4.17,42.5,6.65,853.75
2022-07-11T14:00:00Z,5.06,37.8,6.52,854.55
2022-07-11T15:00:00Z,3.11,37.0,6.64,854.04
2022-07-11T16:00:00Z,8.73,39.3,4.51,853.42
2022-07-11T17:00:00Z,3.74,54.4,4.12,852.97
2022-07-11T18:00:00Z,4.9,46.8,2.07,852.01
2022-07-11T19:00:00Z,3.89,38.1,2.49,852.53
2022-07-11T20:00:00Z,4.89,44.6,0.75,851.04
2022-07-11T21:00:00Z,5.29,40.1,-0.44,850.64
2022-07-11T22:00:00Z,6.67,30.1,0.35,851.1
2022-07-11T23:00:00Z,3.96,21.2,-0.65,850.27
2022-07-12T00:00:00Z,4.03,26.6,-0.5,850.52
2022-07-12T01:00:00Z,3.73,45.7,-0.48,850.89
2022-07-12T02:00:00Z,6.65,41.8,0.13,850.4
2022-07-12T03:00:00Z,4.95,39.9,-0.2,850.33
2022-07-12T04:00:00Z,7.34,38.4,2.2,851.86
2022-07-12T05:00:00Z,3.52,29.0,1.59,852.2
2022-07-12T06:00:00Z,4.81,31.5,2.81,852.58
2022-07-12T07:00:00Z,4.74,33.3,3.74,853.03
2022-07-12T08:00:00Z,8.86,22.4,4.51,853.77
2022-07-12T09:00:00Z,6.93,38.8,5.61,854.38
2022-07-12T10:00:00Z,9.0,40.5,6.26,854.57
2022-07-12T11:00:00Z,7.88,43.7,6.85,854.21
2022-07-12T12:00:00Z,3.67,35.4,7.05,854.95
2022-07-12T13:00:00Z,1.97,41.3,7.97,855.37
2022-07-12T14:00:00Z,5.96,41.6,6.6,853.86
2022-07-12T15:00:00Z,8.7,33.5,5.53,854.1
2022-07-12T16:00:00Z,3.92,32.0,5.09,853.7
2022-07-12T17:00:00Z,5.95,42.8,4.37,852.94
2022-07-12T18:00:00Z,9.2,36.0,3.36,852.58
2022-07-12T19:00:00Z,6.53,50.8,1.71,851.96
2022-07-12T20:00:00Z,6.46,40.2,-0.27,850.46
2022-07-12T21:00:00Z,4.74,30.9,0.14,851.32
2022-07-12T22:00:00Z,4.17,33.4,-0.34,850.4
2022-07-12T23:00:00Z,3.2,36.0,-0.65,850.63
2022-07-13T00:00:00Z,6.83,39.1,-0.32,850.61
2022-07-13T01:00:00Z,8.35,40.7,-1.14,850.79
2022-07-13T02:00:00Z,6.92,29.7,-0.62,850.36
2022-07-13T03:00:00Z,8.23,33.9,0.33,851.09
2022-07-13T04:00:00Z,3.62,33.4,0.85,851.72
2022-07-13T05:00:00Z,6.86,36.8,1.38,851.69
2022-07-13T06:00:00Z,4.82,26.6,2.82,852.23
2022-07-13T07:00:00Z,7.28,30.5,4.6,853.24
2022-07-13T08:00:00Z,3.78,33.0,4.73,853.83
